#v1	V(vd)
5.710000000000004e-001	8.090538e-002
5.720000000000004e-001	8.104697e-002
5.730000000000004e-001	8.118856e-002
5.740000000000004e-001	8.133014e-002
5.750000000000004e-001	8.147173e-002
5.760000000000004e-001	8.161332e-002
5.770000000000004e-001	8.175490e-002
5.780000000000004e-001	8.189648e-002
5.790000000000004e-001	8.203807e-002
5.800000000000004e-001	8.217965e-002
5.810000000000004e-001	8.232123e-002
5.820000000000004e-001	8.246282e-002
5.830000000000004e-001	8.260440e-002
5.840000000000004e-001	8.274598e-002
5.850000000000004e-001	8.288756e-002
5.860000000000004e-001	8.302914e-002
5.870000000000004e-001	8.317072e-002
5.880000000000004e-001	8.331230e-002
5.890000000000004e-001	8.345388e-002
5.900000000000004e-001	8.359545e-002
5.910000000000004e-001	8.373703e-002
5.920000000000004e-001	8.387861e-002
5.930000000000004e-001	8.402018e-002
5.940000000000004e-001	8.416176e-002
5.950000000000004e-001	8.430333e-002
5.960000000000004e-001	8.444491e-002
5.970000000000004e-001	8.458648e-002
5.980000000000004e-001	8.472805e-002
5.990000000000004e-001	8.486962e-002
6.000000000000004e-001	8.501120e-002
6.010000000000004e-001	8.515277e-002
6.020000000000004e-001	8.529434e-002
6.030000000000004e-001	8.543590e-002
6.040000000000004e-001	8.557747e-002
6.050000000000004e-001	8.571904e-002
6.060000000000004e-001	8.586061e-002
6.070000000000004e-001	8.600217e-002
6.080000000000004e-001	8.614374e-002
6.090000000000004e-001	8.628531e-002
6.100000000000004e-001	8.642687e-002
6.110000000000004e-001	8.656843e-002
6.120000000000004e-001	8.671000e-002
6.130000000000004e-001	8.685156e-002
6.140000000000004e-001	8.699312e-002
6.150000000000004e-001	8.713468e-002
6.160000000000004e-001	8.727624e-002
6.170000000000004e-001	8.741780e-002
6.180000000000004e-001	8.755936e-002
6.190000000000004e-001	8.770092e-002
6.200000000000004e-001	8.784248e-002
6.210000000000004e-001	8.798403e-002
6.220000000000004e-001	8.812559e-002
6.230000000000004e-001	8.826715e-002
6.240000000000004e-001	8.840870e-002
6.250000000000004e-001	8.855025e-002
6.260000000000004e-001	8.869181e-002
6.270000000000005e-001	8.883336e-002
6.280000000000005e-001	8.897492e-002
6.290000000000005e-001	8.911646e-002
6.300000000000005e-001	8.925802e-002
6.310000000000005e-001	8.939956e-002
6.320000000000005e-001	8.954111e-002
6.330000000000005e-001	8.968266e-002
6.340000000000005e-001	8.982421e-002
6.350000000000005e-001	8.996575e-002
6.360000000000005e-001	9.010730e-002
6.370000000000005e-001	9.024885e-002
6.380000000000005e-001	9.039039e-002
6.390000000000005e-001	9.053194e-002
6.400000000000005e-001	9.067348e-002
6.410000000000005e-001	9.081502e-002
6.420000000000005e-001	9.095656e-002
6.430000000000005e-001	9.109811e-002
6.440000000000005e-001	9.123965e-002
6.450000000000005e-001	9.138118e-002
6.460000000000005e-001	9.152272e-002
6.470000000000005e-001	9.166426e-002
6.480000000000005e-001	9.180580e-002
6.490000000000005e-001	9.194733e-002
6.500000000000005e-001	9.208887e-002
6.510000000000005e-001	9.223041e-002
6.520000000000005e-001	9.237194e-002
6.530000000000005e-001	9.251347e-002
6.540000000000005e-001	9.265500e-002
6.550000000000005e-001	9.279654e-002
6.560000000000005e-001	9.293807e-002
6.570000000000005e-001	9.307960e-002
6.580000000000005e-001	9.322113e-002
6.590000000000005e-001	9.336266e-002
6.600000000000005e-001	9.350418e-002
6.610000000000005e-001	9.364571e-002
6.620000000000005e-001	9.378724e-002
6.630000000000005e-001	9.392877e-002
6.640000000000005e-001	9.407029e-002
6.650000000000005e-001	9.421182e-002
6.660000000000005e-001	9.435334e-002
6.670000000000005e-001	9.449486e-002
6.680000000000005e-001	9.463638e-002
6.690000000000005e-001	9.477790e-002
6.700000000000005e-001	9.491942e-002
6.710000000000005e-001	9.506094e-002
6.720000000000005e-001	9.520246e-002
6.730000000000005e-001	9.534398e-002
6.740000000000005e-001	9.548549e-002
6.750000000000005e-001	9.562701e-002
6.760000000000005e-001	9.576853e-002
6.770000000000005e-001	9.591004e-002
6.780000000000005e-001	9.605155e-002
6.790000000000005e-001	9.619307e-002
6.800000000000005e-001	9.633458e-002
6.810000000000005e-001	9.647609e-002
6.820000000000005e-001	9.661760e-002
6.830000000000005e-001	9.675911e-002
6.840000000000005e-001	9.690062e-002
6.850000000000005e-001	9.704213e-002
6.860000000000005e-001	9.718363e-002
6.870000000000005e-001	9.732514e-002
6.880000000000005e-001	9.746664e-002
6.890000000000005e-001	9.760815e-002
6.900000000000005e-001	9.774965e-002
6.910000000000005e-001	9.789115e-002
6.920000000000005e-001	9.803265e-002
6.930000000000005e-001	9.817415e-002
6.940000000000005e-001	9.831566e-002
6.950000000000005e-001	9.845716e-002
6.960000000000005e-001	9.859865e-002
6.970000000000005e-001	9.874015e-002
6.980000000000005e-001	9.888165e-002
6.990000000000005e-001	9.902314e-002
7.000000000000005e-001	9.916463e-002
7.010000000000005e-001	9.930613e-002
7.020000000000005e-001	9.944762e-002
7.030000000000005e-001	9.958912e-002
7.040000000000005e-001	9.973060e-002
7.050000000000005e-001	9.987210e-002
7.060000000000005e-001	1.000136e-001
7.070000000000005e-001	1.001551e-001
7.080000000000005e-001	1.002966e-001
7.090000000000005e-001	1.004381e-001
7.100000000000005e-001	1.005795e-001
7.110000000000005e-001	1.007210e-001
7.120000000000005e-001	1.008625e-001
7.130000000000005e-001	1.010040e-001
7.140000000000005e-001	1.011455e-001
7.150000000000005e-001	1.012869e-001
7.160000000000005e-001	1.014284e-001
7.170000000000005e-001	1.015699e-001
7.180000000000005e-001	1.017114e-001
7.190000000000005e-001	1.018529e-001
7.200000000000005e-001	1.019943e-001
7.210000000000005e-001	1.021358e-001
7.220000000000005e-001	1.022773e-001
7.230000000000005e-001	1.024188e-001
7.240000000000005e-001	1.025602e-001
7.250000000000005e-001	1.027017e-001
7.260000000000005e-001	1.028432e-001
7.270000000000005e-001	1.029846e-001
7.280000000000005e-001	1.031261e-001
7.290000000000005e-001	1.032676e-001
7.300000000000005e-001	1.034091e-001
7.310000000000005e-001	1.035505e-001
7.320000000000005e-001	1.036920e-001
7.330000000000005e-001	1.038334e-001
